업종,가게명,상가업소번호,점수,리뷰증가율,재방문,좋아요,찜,주소,행정동,위도,경도,긍정 리뷰 비율,리뷰수,wordcloud,photo
동남아시아,하노이의아침,MA010120220807883106,0.0,-0.54,25.0,0,0,서울특별시 서대문구 연대동문길 45,신촌동,37.564422,126.944415,100.0,12,https://public.tableau.com/shared/WK825YNJH?:display_count=n&:origin=viz_share_link,https://mp-seoul-image-production-s3.mangoplate.com/68471_1532358564937388.jpg
동남아시아,하노이포 본점,MA010120220806550964,0.0,0.22,9.09,0,0,서울특별시 서대문구 연세로12길 20,신촌동,37.55889,126.938133,100.0,11,https://public.tableau.com/shared/JSY32D2MR?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20230105_148/1672870434679w6LrO_JPEG/20221216_213441.jpg
동남아시아,리또리또,MA010120220804951963,0.0,-0.63,28.57,0,0,서울특별시 서대문구 이화여대길 52-33,신촌동,37.559458,126.944849,100.0,7,https://public.tableau.com/shared/QJQYX5GRH?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20221122_41/16691194274880mmLT_JPEG/1667897054641.jpg
동남아시아,인도야시장 신촌점,MA010120220811924124,0.0,0.0,0.0,0,0,서울특별시 서대문구 연세로 20,신촌동,37.557542,126.937147,100.0,5,https://public.tableau.com/shared/W5728B5JC?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20220705_238/1656986021691O4yuG_JPEG/KakaoTalk_20220705_104047243_12.jpg
동남아시아,한바가지,MA010120220806977197,0.0,2.0,0.0,0,0,서울특별시 서대문구 신촌역로 22-5,신촌동,37.558905,126.943038,100.0,3,https://public.tableau.com/shared/RMCYD6RBR?:display_count=n&:origin=viz_share_link,http://imgnews.naver.net/image/076/2021/01/28/2021012901001966300122691_20210128145048510.jpg
동남아시아,포베이 연세암병원점,MA010120220814048829,0.0,-0.33,29.69,0,0,서울특별시 서대문구 연세로 50-1,신촌동,37.563013,126.941721,98.4,64,https://public.tableau.com/shared/3Y8KP456Y?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20220502_169/1651490464911xwuzr_PNG/S2_%C7%D8%BB%EA%B9%B0%C6%CC%C5%B8%C0%CC.png
동남아시아,포가레 신촌점,MA010120220812242194,0.0,-0.79,9.52,0,0,서울특별시 서대문구 명물길 26,신촌동,37.557888,126.938258,95.2,21,https://public.tableau.com/shared/JYD263J96?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20230304_252/1677899092544D0t3U_PNG/B599E0C8-796E-4A38-8B6C-49B871D0DE50.png
동남아시아,비아 메렝게,MA010120220808203278,4.4,-0.56,25.0,21,3843,서울특별시 서대문구 명물길 27-18,신촌동,37.558646,126.938122,83.3,12,https://public.tableau.com/shared/MJ74PMNGB?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/AKuU5pF3V-z2y9v4GkHhsg/m.jpg
동남아시아,포미래,MA010120220812810945,0.0,0.6,68.75,0,0,서울특별시 성동구 아차산로11길 33,성수2가제3동,37.546792,127.060376,100.0,16,https://public.tableau.com/shared/SDCY7NC7X?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20220202_214/1643807078413P7fI8_JPEG/28A14662-1925-4D77-AD92-0424E8D91FFD.jpeg
동남아시아,타논55,MA010120220809782321,0.0,-0.03,28.12,0,0,서울특별시 성동구 연무장5가길 7,성수2가제3동,37.544087,127.053672,96.9,32,https://public.tableau.com/shared/FC6Y437S5?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/sfj2C2W9rDLoEVR1XFM7tQ/m.jpg
동남아시아,델리커리 성수낙낙점,MA010120220806741869,0.0,1.06,17.95,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,94.3,35,https://public.tableau.com/shared/CB6W4QBK4?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20210120_248/1611127827518PnVBy_JPEG/euI2LhTDZq53ZIzvGB6M4Ohz.jpg
동남아시아,화화담 성수,MA010120220803075899,0.0,0.16,8.11,0,0,서울특별시 성동구 연무장7가길 3,성수2가제3동,37.543234,127.054856,93.0,71,https://public.tableau.com/shared/DFC5MDHCB?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20220914_104/1663149212554rLYdz_JPEG/2.jpg
동남아시아,꽌코이,MA010120220809664319,0.0,-0.21,8.7,0,0,서울특별시 성동구 연무장7가길 6-1,성수2가제3동,37.542983,127.055098,91.0,67,https://public.tableau.com/shared/X7TYDRSFQ?:display_count=n&:origin=viz_share_link,http://image-logo.alba.kr/%2Fdata_image2%2Fcomlogo%2F202206%2F2022061417412571295_0_m.jpg
동남아시아,반포식스 성수점,MA010120220807710496,0.0,-0.25,22.58,0,0,서울특별시 성동구 아차산로17길 49,성수2가제3동,37.546769,127.065279,90.0,30,https://public.tableau.com/shared/DHQBHXC79?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20210618_1/1623986738394oBOJa_JPEG/bmVkDh6cpHKOFn9fv2RivLQH.JPG.jpg
동남아시아,퍼틴 성수점,MA010120220813784886,0.0,-0.27,29.17,0,0,서울특별시 성동구 아차산로 126,성수2가제3동,37.543497,127.058053,89.5,19,https://public.tableau.com/shared/ZP2SGHDQY?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20210715_18/1626328595656kQ0WU_JPEG/Hhlj6yFoIiVIKN5To79TmrZT.jpg
동남아시아,포보스,MA010120220809816606,0.0,-0.38,25.0,0,0,서울특별시 성동구 동일로 143,성수2가제3동,37.545429,127.06534,87.5,8,https://public.tableau.com/shared/CK5JHDG3B?:display_count=n&:origin=viz_share_link,http://imgnews.naver.net/image/081/2016/01/04/SSI_20160104183805_V_99_20160104184208.jpg
동남아시아,녹마이,MA010120220803387190,4.3,0.42,29.63,31,1098,서울특별시 성동구 왕십리로14길 18,성수1가제2동,37.548624,127.045595,100.0,27,https://public.tableau.com/shared/YQX6KYYW4?:display_count=n&:origin=viz_share_link,http://imgnews.naver.net/image/5407/2017/11/21/0000006602_003_20171121172831274.jpg
동남아시아,봉쥬르,MA010120220806466876,0.0,-0.43,14.29,0,0,서울특별시 성동구 상원2길 7,성수1가제2동,37.545969,127.049642,100.0,21,https://public.tableau.com/shared/3CDQGJCM7?:display_count=n&:origin=viz_share_link,http://post.phinf.naver.net/20140822_191/pinklove7812_14087109432298OH90_JPEG/mug_obj_20140822213544142.jpg
동남아시아,퍼응언쌀국수,MA010120220804037794,0.0,-0.5,27.78,0,0,서울특별시 성동구 상원길 17,성수1가제2동,37.545563,127.049025,100.0,18,https://public.tableau.com/shared/C47WGM8B9?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/Mgsn6j6Ab-eWsbrSZ7dgAw/m.jpg
동남아시아,송흥,MA010120220811136004,0.0,-0.38,37.5,0,0,서울특별시 성동구 상원길 82,성수1가제2동,37.551296,127.047545,100.0,16,https://public.tableau.com/shared/BCC8FMQKT?:display_count=n&:origin=viz_share_link,https://mp-seoul-image-production-s3.mangoplate.com/462664/2224896_1649481519299_121
동남아시아,쑤쑤타이,MA010120220813670541,0.0,-0.29,26.67,0,0,서울특별시 성동구 상원1길 12,성수1가제2동,37.54498,127.0491,100.0,15,https://public.tableau.com/shared/J6KCMBWW9?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/6dect49ga6j2HRfEGRUbEg/m.jpg
동남아시아,조리,MA010120220812642166,0.0,0.33,25.0,0,0,서울특별시 성동구 왕십리로4길 26-18,성수1가제2동,37.546835,127.046936,100.0,4,https://public.tableau.com/shared/QZGPYT54J?:display_count=n&:origin=viz_share_link,http://shop1.phinf.naver.net/20220618_214/1655484666878CzVxi_JPEG/56620509559236878_957659243.jpg
동남아시아,베트남쌀국수,MA010120220806531472,0.0,-0.57,33.33,0,0,서울특별시 성동구 왕십리로8길 8,성수1가제2동,37.546334,127.045608,100.0,3,https://public.tableau.com/shared/KK6NDCW54?:display_count=n&:origin=viz_share_link,https://cdn.crowdpic.net/detail-thumb/thumb_d_562F93FDA5C48CF4C3EE033FD6C30F21.jpg
동남아시아,하노이102,2201,4.3,0.82,6.35,87,2805,서울특별시 성동구 서울숲6길 18,성수1가제2동,37.547387,127.043549,98.4,62,https://public.tableau.com/shared/MYC4R8ZYK?:display_count=n&:origin=viz_share_link,https://img.theqoo.net/img/ywoTY.jpg
동남아시아,플레이버타운,MA010120220808061997,4.1,0.06,16.22,45,507,서울특별시 성동구 서울숲4길 18-7,성수1가제2동,37.546993,127.04293,94.1,17,https://public.tableau.com/shared/8ZYZF9Z7K?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/S0OZDlq4po3NbJ8fl0ZVjw/m.jpg
동남아시아,포맨스,MA010120220813012292,0.0,0.24,0.0,0,0,서울특별시 성동구 서울숲4길 22-1,성수1가제2동,37.547104,127.043338,92.7,41,https://public.tableau.com/shared/CJRQCM564?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20200626_286/1593157659234P2V6d_JPEG/0djNrTbh2UadDPRT9s11Rqhv.jpg
동남아시아,하노이별 서울숲점,MA010120220808103242,0.0,0.0,17.65,0,0,서울특별시 성동구 왕십리로 50,성수1가제1동,37.541888,127.044911,100.0,17,https://public.tableau.com/shared/T55CKSYTJ?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20200317_34/15844373481653IrUN_JPEG/8WIOo80fgnyEy7VAGc85f_e9.jpg
동남아시아,포메인 서울숲점,MA010120220806674192,0.0,-0.27,18.18,0,0,서울특별시 성동구 서울숲2길 32-14,성수1가제1동,37.54592,127.041991,100.0,11,https://public.tableau.com/shared/4SN9X5H3W?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/i9zwUWO1zGyxyNasaIBsqw/m.jpg
동남아시아,하노이바게트,2227,3.8,-0.7,33.33,0,1581,서울특별시 성동구 서울숲2길 32-14,성수1가제1동,37.54592,127.041991,100.0,3,https://public.tableau.com/shared/YW49BYPDB?:display_count=n&:origin=viz_share_link,https://i.pinimg.com/736x/b6/a9/40/b6a9403c681023304f3bb2a12826c274.jpg
동남아시아,팜티진쌀국수,MA010120220803773796,4.4,-0.34,26.0,121,3273,서울특별시 성동구 왕십리로 58,성수1가제1동,37.542695,127.045205,98.0,49,https://public.tableau.com/shared/3KHB7XJS6?:display_count=n&:origin=viz_share_link,https://img.extmovie.com/files/attach/images/14322815/329/352/059/4840d8930db050e3ea09870fdffe2f58.jpg
동남아시아,마하차이 서울숲점,MA010120220803390135,0.0,0.02,10.0,0,0,서울특별시 성동구 왕십리로 94,성수1가제1동,37.545874,127.044959,98.0,49,https://public.tableau.com/shared/5GG6M3NKQ?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20230225_133/1677325647196xk9Qv_JPEG/%C6%F7%BD%BA%C5%CD_%B3%AA%BD%C3%B0%ED%B7%A9.jpg
동남아시아,라무진 성수카페거리점,MA010120220805948715,0.0,-0.77,16.67,0,0,서울특별시 성동구 성수이로14길 1,성수2가제1동,37.541129,127.056132,100.0,6,https://public.tableau.com/shared/R4GD6DPDT?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20190728_175/1564242872523VsPUa_JPEG/30-UErtkRCD42rZ7_76KXEdv.jpeg.jpg
동남아시아,노이,MA010120220809866172,0.0,-0.06,9.4,0,0,서울특별시 성동구 성수이로12길 8,성수2가제1동,37.539823,127.055999,98.6,145,https://public.tableau.com/shared/HTBRMD8FQ?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20200609_120/1591698386245a4xk1_JPEG/8r9-08XFnCRa3pCE9DZk7tp8.jpg
동남아시아,벱,MA010120220813741000,4.4,-0.21,13.11,10,1408,서울특별시 성동구 성수일로4가길 2,성수2가제1동,37.542096,127.054067,96.6,58,https://public.tableau.com/shared/8BYTG8FMY?:display_count=n&:origin=viz_share_link,https://image-logo.alba.kr/%2Fdata_image2%2Fcomlogo%2F202301%2F2023011019331115296_0_m.jpeg
동남아시아,마하차이 성수본점,MA010120220813636144,4.4,-0.09,9.38,0,3560,서울특별시 성동구 뚝섬로 399,성수2가제1동,37.538949,127.055085,93.8,32,https://public.tableau.com/shared/R554T9BFF?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20230225_133/1677325647196xk9Qv_JPEG/%C6%F7%BD%BA%C5%CD_%B3%AA%BD%C3%B0%ED%B7%A9.jpg
분식,리김밥 현대건설점,MA010120220812625662,0.0,-0.35,78.12,0,0,서울특별시 종로구 율곡로 75,가회동,37.578802,126.987797,93.8,32,https://public.tableau.com/shared/N5PQHXZ5Q?:display_count=n&:origin=viz_share_link,"https://mp-seoul-image-production-s3.mangoplate.com/408158/570339_1574294692724_56372?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
분식,순이네가게,MA010120220800022083,0.0,0.09,36.0,0,0,서울특별시 종로구 율곡로 67,가회동,37.577326,126.986608,92.0,75,https://public.tableau.com/shared/WZ5BK7WC6?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20190414_112/15552346667979AdQV_JPEG/HyOvvjxLOt_gbnfCPSi7MiWe.jpeg.jpg
분식,모퉁이네,MA010120220809999893,0.0,0.03,2.78,0,0,서울특별시 종로구 계동길 67,가회동,37.580312,126.986667,91.7,36,https://public.tableau.com/shared/CGPJGFXTH?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20160225_254/1456378575724MJLo7_JPEG/176175546633513_15.jpg
분식,미돈,MA010120220806948249,0.0,-0.29,25.0,0,0,서울특별시 종로구 계동길 69,가회동,37.580399,126.986661,66.7,12,https://public.tableau.com/shared/JN2CRW7SC?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20190503_94/1556888174941neCUI_JPEG/JjxDzU26uPCDA60JmN_5tKIY.jpg
분식,조선김밥,MA010120220800034932,3.4,-0.54,15.0,10,0,서울특별시 종로구 율곡로3길 68,삼청동,37.578623,126.982202,100.0,40,https://public.tableau.com/shared/4CFY8JMXB?:display_count=n&:origin=viz_share_link,http://post.phinf.naver.net/MjAxOTA1MDNfNDYg/MDAxNTU2ODQ1OTQwMTA3.TWO2TpSBv37QBTRkJ3nIBNkurpUUd9S1EBIcxsr51J4g.-6CYwVIFkm32-R_28ZKIEE6gORmgA1nVit3WelKkKdEg.JPEG/I7y4zIDIg59A3ykovzhGI6ilYnLI.jpg
분식,가례원,MA010120220811476208,0.0,-0.64,0.0,0,0,서울특별시 종로구 삼청로 89-1,삼청동,37.583453,126.981675,91.7,12,https://public.tableau.com/shared/DZDFFFCRT?:display_count=n&:origin=viz_share_link,http://imgnews.naver.net/image/5535/2017/10/26/0000005150_001_20171026114407076.png
분식,북촌손만두 삼청동점,MA010120220808041049,0.0,-0.24,4.88,0,0,서울특별시 종로구 율곡로3길 66-2,삼청동,37.578513,126.982297,90.2,41,https://public.tableau.com/shared/GHZBMTRTJ?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20221021_30/1666354319138n5qhL_PNG/%BD%C4%BB%E7_%B6%B1%B1%B9_%B1%BC%B8%B2%B8%B8%B5%CE_%C3%DF%B0%A1.png
분식,연희김밥 신촌점,MA010120220806681307,0.0,-0.05,50.88,0,0,서울특별시 서대문구 신촌로 61-1,신촌동,37.556687,126.933316,100.0,57,https://public.tableau.com/shared/NS7FS83G8?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/WX87BMAcvFCoiy7Ze-MFkA/m.jpg
분식,카우떡볶이,MA010120220802926374,4.6,0.05,39.02,13,0,서울특별시 서대문구 이화여대길 88-21,신촌동,37.559582,126.943942,100.0,41,https://public.tableau.com/shared/W6W48T73Y?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/M-y1QbLjwvbq1tZvtt5eqA/m.jpg
분식,미스터서왕만두,MA010120220801217659,4.3,-0.2,25.71,282,0,서울특별시 서대문구 신촌역로 16,신촌동,37.558062,126.943176,100.0,35,https://public.tableau.com/shared/ZHGZNRD6D?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/nyndavXS0AwN7psPhW1KXQ/m.jpg
분식,틈새라면 신촌점,MA010120220812781050,0.0,0.11,19.05,0,0,서울특별시 서대문구 연세로4길 6,신촌동,37.556924,126.937357,100.0,21,https://public.tableau.com/shared/MK4RYZHHF?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/Hw3TIry2vUIGd8jfl1oeGA/m.jpg
분식,딸기골,MA010120220800577859,0.0,-0.22,52.38,0,0,서울특별시 서대문구 연대동문길 29,신촌동,37.563928,126.943839,100.0,21,https://public.tableau.com/shared/6C4ZB4T2Y?:display_count=n&:origin=viz_share_link,"https://mp-seoul-image-production-s3.mangoplate.com/1141943_1543590858281314.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
분식,다미손칼국수,MA010120220800609768,0.0,-0.55,50.0,0,0,서울특별시 서대문구 성산로 537,신촌동,37.56433,126.944922,100.0,18,https://public.tableau.com/shared/SJBBRJXRQ?:display_count=n&:origin=viz_share_link,https://mp-seoul-image-production-s3.mangoplate.com/83400/875808_1510017101784_54436
분식,누들김밥 이대점,MA0101202212A0097323,0.0,-0.37,47.06,0,0,서울특별시 서대문구 이화여대8길 2,신촌동,37.558648,126.945918,100.0,17,https://public.tableau.com/shared/H449G6NQ9?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20150901_182/1441105695941E6Kbb_JPEG/136659578557767_0.jpeg
분식,참참참,MA010120220800554691,0.0,-0.36,55.56,0,0,서울특별시 서대문구 이화여대길 52-31,신촌동,37.559439,126.944725,100.0,9,https://public.tableau.com/shared/HQ8BNB7N5?:display_count=n&:origin=viz_share_link,http://post.phinf.naver.net/MjAyMjA3MTVfMjA5/MDAxNjU3ODYxNDU2NDMz.MRx-DMVyA7JAnrqRiRlCvgmElcmqHzeCjNywwqUSEGkg.uOPG3uHe-Kj7sHWYUVjStP5ZjJPrzvAMmN2mR_6kmTIg.PNG/IyRtFq1UgcjBLTShV9raBNbvR7cE.jpg
분식,배떡 신촌점,MA010120220809993703,0.0,-0.4,33.33,0,0,서울특별시 서대문구 명물길 76-5,신촌동,37.558796,126.940565,100.0,9,https://public.tableau.com/shared/KXF72B5TX?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20200722_192/1595422654586iNgBI_JPEG/lQniTROgGI9b7RddPmcb5rLw.jpeg.jpg
분식,종로김밥 신촌역점,MA010120220800561737,0.0,-0.1,33.33,0,0,서울특별시 서대문구 신촌로 127,신촌동,37.556463,126.939993,100.0,9,https://public.tableau.com/shared/MXKY27RBM?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20221205_260/1670208199368sxVBc_JPEG/%B6%B1%B6%F3%B8%E9.jpg
분식,이대깻잎떡볶이,MA010120220812839157,0.0,-0.65,25.0,0,0,서울특별시 서대문구 신촌역로 22-5,신촌동,37.558905,126.943038,100.0,8,https://public.tableau.com/shared/HFDQHH539?:display_count=n&:origin=viz_share_link,https://mp-seoul-image-production-s3.mangoplate.com/484032/889593_1648974636403_146950
분식,굿바이슈가베어 포케&샐러드,MA010120220811706692,0.0,-0.33,62.5,0,0,서울특별시 서대문구 이화여대길 72-6,신촌동,37.559441,126.944574,100.0,8,https://public.tableau.com/shared/RWZ8H28CS?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20211215_296/1639545002278mIsBr_JPEG/KakaoTalk_20211215_134712107_03.jpg
분식,티문 카페,MA010120220813530011,4.0,1.0,0.0,0,163,서울특별시 서대문구 성산로22길 36,신촌동,37.559308,126.934276,100.0,6,https://public.tableau.com/shared/7MZWPSM8T?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20180522_146/1526999642255jVaTQ_JPEG/LaEapSnNRPEsQVTHD0voLUBU.jpg
분식,디델리 이대점,MA010120220800569215,0.0,-0.62,16.67,0,0,서울특별시 서대문구 이화여대7길 16,신촌동,37.558798,126.944685,100.0,6,https://public.tableau.com/shared/KYGNX3MCP?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/6edBAt2ecV39MbXSN_RoNQ/m.jpg
분식,떡군이네떡볶이 홍대신촌점,MA010120220813055291,0.0,0.0,25.0,0,0,서울특별시 서대문구 신촌로1길 9,신촌동,37.55889,126.928242,100.0,4,https://public.tableau.com/shared/6993B4WGK?:display_count=n&:origin=viz_share_link,"https://mp-seoul-image-production-s3.mangoplate.com/848311_1625653134044979.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
분식,엘라도수제아이스크림,MA010120220807748970,0.0,-0.56,0.0,0,0,서울특별시 서대문구 연세로5다길 22-7,신촌동,37.556959,126.934402,100.0,4,https://public.tableau.com/shared/Y4DDTK38Q?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20220313_265/1647152769952hHA9f_JPEG/%BF%A4%B6%F3%B5%B5.JPG
분식,옥희네 떡볶이,MA0101202210A0068154,0.0,0.71,10.0,0,0,서울특별시 서대문구 신촌로 61-1,신촌동,37.556687,126.933316,98.6,70,https://public.tableau.com/shared/3RBG84DT9?:display_count=n&:origin=viz_share_link,http://post.phinf.naver.net/MjAxNjEyMTRfMjM1/MDAxNDgxNzI2NzU0MTg5.Ws805ebF4wvd1HJ3hms4zxy6HnWxCHuw881lMNm9zU8g.ON8i5t6iPwm3QQaeFg31OoMYizKlIx9tQTs1kxuSYu8g.JPEG/IrcRv_abj-EOEmacytBU-SE2PtXM.jpg
분식,김밥천국 신촌점,MA0101202210A0040111,0.0,0.18,40.0,0,0,서울특별시 서대문구 신촌역로 19-2,신촌동,37.55851,126.942529,97.5,40,https://public.tableau.com/shared/ZBH9K4PNK?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20221209_133/1670549803940pMi0b_PNG/%BF%F8%C1%B6%B1%E8%B9%E4.png
분식,로봇김밥 세브란스점,MA010120220814256550,0.0,0.05,25.64,0,0,서울특별시 서대문구 연세로 50-1,신촌동,37.563013,126.941721,97.4,39,https://public.tableau.com/shared/396QDK4RH?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20210226_209/1614324398229bCuWG_JPEG/9AIW6ThRymKoXVrrP8Q9j3fW.jpg
분식,싸다김밥 신촌점,MA010120220806987328,0.0,0.12,40.54,0,0,서울특별시 서대문구 신촌로 127,신촌동,37.556463,126.939993,97.3,74,https://public.tableau.com/shared/YJ9FJQHQW?:display_count=n&:origin=viz_share_link,http://image-logo.alba.kr/%2Fdata_image2%2Fcomlogo%2F202203%2F2022030416294388876_0_m.PNG
